Unnamed: 0,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q111_First Click,Q111_Last Click,Q111_Page Submit,Q111_Click Count,Q62_2,Q63_First Click,Q63_Last Click,Q63_Page Submit,Q63_Click Count,Q93,Q94,Q98_First Click,Q98_Last Click,Q98_Page Submit,Q98_Click Count,Q106_First Click,Q106_Last Click,Q106_Page Submit,Q106_Click Count,Q103_First Click,Q103_Last Click,Q103_Page Submit,Q103_Click Count,Q107_1,Q107_2,Q107_3,Q107_4,Q108,Q109_First Click,Q109_Last Click,Q109_Page Submit,Q109_Click Count,Q23,Q23_15_TEXT,Q3,Q4,Q5,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q54_1,Q54_2,Q54_3,Q54_4,Q59,Q65_First Click,Q65_Last Click,Q65_Page Submit,Q65_Click Count,Q24,Q25,Q26,Q27,Q28,Q29,Q33,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,fdback_1,fdback_2,fdback_3,fdback_4,Q58,Q66_First Click,Q66_Last Click,Q66_Page Submit,Q66_Click Count,Q50,Q51,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q53_1,Q53_2,Q53_3,Q53_4,Q58.1,Q68_First Click,Q68_Last Click,Q68_Page Submit,Q68_Click Count,Q72_First Click,Q72_Last Click,Q72_Page Submit,Q72_Click Count,Q74,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q80_First Click,Q80_Last Click,Q80_Page Submit,Q80_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,Q83,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,Q86_First Click,Q86_Last Click,Q86_Page Submit,Q86_Click Count,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q89,Q90,Q91_First Click,Q91_Last Click,Q91_Page Submit,Q91_Click Count,Q99_1,Q99_2,Q99_3,Q99_4,Q100,Q101_First Click,Q101_Last Click,Q101_Page Submit,Q101_Click Count,Q124,Q55,Q69_First Click,Q69_Last Click,Q69_Page Submit,Q69_Click Count,Q119_First Click,Q119_Last Click,Q119_Page Submit,Q119_Click Count,qreg,showexamplan,show_stress,stress_A,stress_B,stress_C,stress_D,stress_E,stress_F,showdailyplan,showgrowthmindset,intro_A,intro_B,Create New Field or Choose From Dropdown...,modifiedsurvey,dailyplanemail,growthmindsetemail,examplanemail,stressemail
971,2020-02-02 14:42:17,2020-02-02 14:47:49,IP Address,100,332,True,2020-02-02 14:47:50,R_riDHuIgJOR26ik1,,anonymous,EN,0.0,0.0,18.160999999999998,0.0,,,,,44cd471e610151af6daa810f4b9bb34be2bf331cfb7390630d66ff95a798ec27b33bf5cc7768c7d634c0d1d296000d9dc348ccd2ae21cff9bf13776cbfd7177a,2.641,10.300999999999998,52.455,3.0,Somewhat Agree,Somewhat Disagree,4.4239999999999995,8.281,9.965,2.0,0.0,0.0,5.631,0.0,0.0,0.0,5.403,0.0,I think it provides useful tips,it will be useful especially during midterm and exam season when i need to be more disciplined with my studying ,it might not be useful if ive tried these tips and they don't fit my learning style,i would like these activities to be more aimed at studying during the semester and not just at exams,Mostly Agree,2.194,123.56700000000001,124.70700000000001,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"remember to breath if you are nervous before entering the exam room, think carefully without letting your nerves get in the way before reading and answering a question",5.926,10.03,57.125,2.0,ought it was,,,,,1.2109999999999999,12.639000000000001,15.027999999999999,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly Agree,maybe have the information presented in another way other than in a list,4.394,5.192,21.58,2.0,1.119,1.119,11.504000000000001,1.0,,no,yes,no,yes,yes,yes,no,yes,no,no,yes,no,,toacknowledgexamisdone,,,,no
972,2020-02-02 14:29:17,2020-02-02 14:50:30,IP Address,100,1272,True,2020-02-02 14:50:30,R_210LrTiInTOaUU2,,anonymous,EN,,,,,0.0,0.0,37.28,0.0,18853e8f60da10a192341718133640998b8ca82b7c9b8b12236d7915dd1f0c89ddfe684d6132f342840c0a1807829a2b21e1dc1d9ec48b1dd001884473c439b7,1.578,18.449,33.755,4.0,Strongly Agree,Somewhat Disagree,16.9,44.251999999999995,47.001000000000005,4.0,0.0,0.0,10.402999999999999,0.0,0.0,0.0,4.857,0.0,good,so precise,can't remember,no,Somewhat Disagree,4.361000000000001,61.48,62.882,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Do not be afraid of anxiousness.,5.106,8.857000000000001,72.097,2.0,Good.,To understand myself more.,Taking my time for review.,Survey.,Somewhat disagree,1.936,101.59100000000001,103.34,8.0,12.607000000000001,21.671999999999997,33.429,4.0,"When we put our energy into learning new things, the parts of our brain which controlling the new knowledge is growing. Because the tiny connections in the brain multiply and get stronger.",46.976000000000006,212.46599999999998,257.129,17.0,0.0,0.0,57.0,0.0,0.0,0.0,29.49,0.0,"Do not be afraid of making mistakes, because if you can solve every mistake you make, you are getting better and fill the blanks of your knowledge.",10.234,10.234,88.74799999999999,1.0,0.0,0.0,41.15,0.0,19.798,19.798,21.838,1.0,Asking for help from others is not a shame. Developing new strategies in studying is also an important thing to do.,"Try do not feel sad when getting problems wrong. I can collect my mistakes in notebooks and write down the reason I get wrong, thinking about what I can improve to avoid being wrong next time. Solve the problems I was wrong after a period of time.",11.610999999999999,133.237,224.595,8.0,Good.,"Yes, I have better mind state after reading.",No,Vedios watching.,Mostly Agree,3.0380000000000003,53.013999999999996,54.328,6.0,Mostly Agree,Shorter passages might be better.,8.512,12.177999999999999,37.35,2.0,1.703,1.703,31.274,1.0,,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,,toacknowledgexamisdone,,no,,no
973,2020-02-02 14:35:50,2020-02-02 14:52:19,IP Address,100,988,True,2020-02-02 14:52:19,R_ZEs3Wvuo5ZdT3nr,,anonymous,EN,,,,,0.0,0.0,24.712,0.0,39b2c89058f5b899dac496808715e052373830eb866978b49af8db5f5ad52792dbba5f0b26a9def65c129990300d848b0f17a3826d5156893c574fb6a9021650,5.521,22.794,48.185,2.0,Neither Agree nor Disagree,Somewhat Disagree,11.273,20.384,21.182,2.0,1.661,1.661,1.925,1.0,0.0,0.0,22.143,0.0,it is good,because it can help to manage my time,it is useful,all is well,Mostly Agree,7.827000000000001,48.11600000000001,57.03,5.0,"Past midterms,Prepare exercises on PCRS,Perform exercises on PCRS,Videos on PCRS,Piazza discussion board,Working with other students,Office Hours,Notes from Rehearse/Lecture,Worksheets from Rehearse/Lecture,Posted Slides and other resources",,these sources include all the information that I can learn and review for the test and exams. No more others will help me prepare the midterm.,use all the sources can make me understand the python precisely. ,I usually study csc108 after class and on Sunday morning. It usually takes me more than 2 hours to learn it at home.,16.894000000000002,448.76199999999994,449.968,35.0,this is no motivation to let me learn more hours csc108 than other math courses.,it may useful to me but I should still see the result of the midterm to determine usefulness. ,it is useful.,all is well.,Somewhat agree,4.569,170.903,171.77599999999998,12.0,"4 hours per day, at home, mostly working on the lecture worksheet and PCRS rehearse and the past test",Goals for the next 24 hours,,it is on progress.,,,,15.513,96.82,117.978,9.0,,,,,Strongly agree,13.409,13.409,14.192,1.0,,,0.0,0.0,4.324,0.0,,,,,Strongly agree,2.508,2.508,3.12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Agree,no feedback. all is well,5.834,10.042,20.259,2.0,8.267000000000001,8.267000000000001,19.623,1.0,,yes,yes,yes,yes,yes,no,no,no,yes,no,no,yes,,toacknowledgexamisdone,no,,no,yes
974,2020-02-02 14:23:09,2020-02-02 14:57:44,IP Address,100,2075,True,2020-02-02 14:57:44,R_21nt6j09CKNXjAi,,anonymous,EN,,,,,0.0,0.0,44.18,0.0,fe0f05b41deca029e222a4fef7170e88ddb1abfb8051a15b0b2551f33b1211ec7ff6c1a36f107fa3e2d1bceb0225d79664bb5ff0c5e4edec98420869ea0dc6ec,0.955,20.752,22.879,3.0,Strongly Agree,Disagree,8.693999999999999,32.617,33.534,4.0,0.0,0.0,32.101,0.0,6.848,19.414,24.608,19.0,It was helpful.,I have never tried taking 10 minute breaks during my studying so it may help my stamina.,Most of the tips are general and I already knew about them. I could've been studying more during this time.,Potentially to help me hone in on more difficult tasks when studying for this course.,Somewhat Agree,15.745999999999999,597.555,598.582,3.0,"Past midterms,Perform exercises on PCRS,Videos on PCRS,Worksheets from Rehearse/Lecture",,"Past midterms will simulate the actual midterm, giving me real-life practice. Prepare and perform exercises will help jog my memory of previously learned material. The same applies to the videos. Worksheets from rehearse/lecture will also allow me to practice core skills in coding.","The most effective use for the PCRS exercises and worksheets are to continue through the worksheet or exercise without looking at the answer and filling in all blanks before referring to any help. Every question should be attempted three times before help is required. For the past midterms, I will be simulating an exam room scenario in my own room or in a silent study space, timing myself for how long it will take me to get through it. So I can know how to pace myself.","I will be studying in my room or downstairs in a study area in my residence. I will be studying at 50-minute intervals, taking 10-minute breaks. This will continue until I have worked through all the PCRS and worksheets. Then I will let my brain digest before going through previous midterms one at a time. ",13.597999999999999,394.523,427.18199999999996,59.0,This was helpful.,I now have a study plan.,This will always be useful.,"No improvements, I'm glad I have a study plan.",Strongly agree,0.7390000000000001,33.329,33.811,7.0,,,,,,,,,,,,,,,,,,,,,"Instead of overwhelming myself with nerves, I can work with high alert.",,6.6370000000000005,28.88,60.431000000000004,11.0,Very helpful.,I usually am anxious before an exam.,If I didn't feel nervous it would not be useful.,No improvements.,Strongly agree,6.77,71.248,71.624,7.0,3.568,33.005,37.537,22.0,Scientists studied animals who face changing environments every day versus static environments and discovered the actively changing animals grow parts of their brain to adapt. This proved to be true when studying a group of people and teaching them how to juggle.,1.228,121.48200000000001,121.791,29.0,0.0,0.0,75.335,0.0,0.0,0.0,38.065,0.0,"If you attempt to try the difficult questions and spend a little bit more time on your schoolwork, the workload will begin to feel less of a burden as you begin to pick up the concepts. The more time you spend on the schoolwork, the stronger your foundation is which can help you learn the new concepts in a quicker manner. By drawing connections to previous knowledge, you will feel more at ease when learning at school.",19.588,20.352,118.264,2.0,0.0,0.0,43.5,0.0,0.0,0.0,19.765,0.0,"Instead of brushing off optional readings for my classes, I could set some time aside every week to go through optional readings slowly. This can help me be more knowledgable in the topics discussed in class.","If I had a Growth Mindset instead of a Fixed Mindset, I wouldn't have avoided studying for one of my final exams last semester because I thought it would be impossible to cover all the material. As I realized, if I consistently went through the material, my memory and understanding would've significantly helped my experience on the final exam.",16.701,60.122,164.59400000000002,2.0,"It was interesting,",I have a Fixed Mindset usually so it was nice learning other strategies.,Nothing.,This would help me step outside of a Fixed Mindset.,Strongly Agree,2.68,41.54600000000001,58.757,5.0,Strongly Agree,,5.479,8.101,11.552,2.0,2.8310000000000004,2.8310000000000004,10.73,1.0,,yes,yes,yes,no,no,yes,yes,no,no,yes,no,yes,,toacknowledgexamisdone,,yes,no,yes
975,2020-02-02 10:44:00,2020-02-02 11:05:33,IP Address,85,1292,False,2020-02-02 15:06:00,R_29cVnVVRXFSj5jW,,anonymous,EN,,,,,0.0,0.0,9.873,0.0,185f8129e09e78bfe1511eee27c865722d953f0f09bfa8ae66780cf0c68a4719ee70bd9f041d2443a79955033367d3f5a8aa803c01ad47e6f3653aac3df775ed,1.344,1.344,22.289,1.0,Somewhat Agree,Neither Agree nor Disagree,8.613999999999999,17.789,20.309,2.0,19.299,19.299,20.728,1.0,0.0,0.0,40.192,0.0,It is quite detailed. ,Provides more detailed instructions than what I already know. ,I suggest opening up more ways to reach TAs and professors. ,I am satisfied with the help already. ,Slightly Agree,13.162,91.78,114.791,6.0,,,,,,,,,,,,,,,,,,,30 minutes on PCRs review sections each. 1 hour each for lecture worksheets. ,"Progress in the last 24 hours,Goals for the next 24 hours,Obstacles you may encounter in next 24 hours,Reflecting on stress and emotions","I did the review sections on PCRs, though they are all sample questions I encountered in lecture before and know answers to them already, so I feel I am cheating a little. ","Not really. I have a lab and another term test on Wednesday, so I don't have the idea time to spend on reviewing CSC108. I know the study methods already. I just need more time. ","Not getting right answers on first try. I expect this to be quite important as Midterm is handwritten, and we have no Wing Debugger to help us. I can practise by writing codes by hand, and then test them in python shell. ","U of T itself stresses me. I already have mild depression, so nothing new. (LOL) If anything is holding me back, it is assignments from other courses, my part-time job, general anxiety for coronavirus and life itself. If I have to be honest for this questionnaire, a therapist would be my best option. There is nothing much I can do except for sticking to my current plan. Trying to sympathize with students can only provide a way to vent. I suggest opening up more ways to reach professors. I find it difficult and inconvenient to provide feedback. Do you guys know question 2 in Type List module of Week 5: Prepare on PCRs provides wrong answer? I have tried the code in shell. ",,10.378,649.347,660.51,25.0,Talking about my emotion is nice. ,Not much. ,I have neck pain from doing this. ,"More feedback pathways, please. ",Slightly Agree,5.055,39.86,68.08,6.0,,,,,,,,,,,,,,,,0.0,0.0,7.035,0.0,Neurological pathways can develop more connection through repeat practices. Research suggest learning and practicing new skills help develop more complex neurological network. ,28.649,123.14,137.629,5.0,0.0,0.0,21.237,0.0,0.0,0.0,2.7760000000000002,0.0,"""You are not confident enough for your studies because you haven't experienced much success on studying. Next time you encounter a problem, think about how many oppurtunities you can spend on trial and errors, or ask a friend for help. You can ask me. I am confident in my teaching skills.""",3.512,3.512,134.393,1.0,0.0,0.0,6.587999999999999,0.0,0.0,0.0,3.5180000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,no,no,yes,no,yes,yes,yes,no,yes,yes,no,yes,,toacknowledgexamisdone,yes,yes,,
976,2020-02-02 15:00:09,2020-02-02 15:08:18,IP Address,100,489,True,2020-02-02 15:08:19,R_xnE6ugGPDUvk4fL,,anonymous,EN,0.0,0.0,43.986999999999995,0.0,,,,,5dbc6b74a1d44a80fed170a5890db770fca0d980110066d71ee2699494d978c853b26f64d82e5e9708764cee1589866170573cd9d025015ebd7e53b4a3281512,1.062,1.062,24.648000000000003,1.0,Neither Agree nor Disagree,Neither Agree nor Disagree,9.917,28.8,29.203000000000003,5.0,20.039,20.039,20.834,1.0,0.0,0.0,16.573,0.0,Expected,Learn how to study efficiently,Study,Give tips,Mostly Disagree,6.405,99.90700000000001,102.236,4.0,"Prepare exercises on PCRS,Perform exercises on PCRS,Videos on PCRS,Worksheets from Rehearse/Lecture",,Review and practice the fundamentals,Review and practice the fundamentals,"Review the Prepare exercises and videos on PCRS
Do the perform exercises and worksheets",8.79,44.42,100.906,10.0,waste of time,not helpful,waste of time,nothing,Strongly disagree,1.47,22.355,22.607,6.0,A couple of hours. Review the fundamentals,Progress in the last 24 hours,Everything,,,,,10.154,53.597,59.05,5.0,Pointless,Not useful,waste of time,nothing,Strongly disagree,4.345,26.846,28.57,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly Disagree,,3.1060000000000003,5.976,18.179000000000002,3.0,6.7010000000000005,6.9110000000000005,7.602,2.0,,yes,no,no,no,no,no,yes,no,yes,no,yes,no,,toacknowledgexamisdone,yes,,yes,
977,2020-02-02 15:03:19,2020-02-02 15:08:32,IP Address,100,312,True,2020-02-02 15:08:32,R_2VBJLGWlaOzS2fn,,anonymous,EN,,,,,0.0,0.0,8.745,0.0,c816121788ed68f03f3d3e7f451c57ca4ccda3804765987c7011bc5b74e28f4cc5135d5f8fbe630538786b0060596c11bc1b7cda2ab28321ffbe85036ea18d47,1.4369999999999998,1.4369999999999998,18.372,1.0,Disagree,Somewhat Disagree,5.399,37.538000000000004,38.429,4.0,21.155,21.319000000000003,22.154,2.0,17.983,17.983,18.516,1.0,It was concise.,It is useful to me because of the advice it gave for preparing for exams. It will likely help me perform better. ,It doesn't talk about how one should conduct themselves in an exam scenario. Studying would be a better use of time and energy.,I would like activities like this to help me with test-taking techniques.,Mostly Agree,4.598,148.79399999999998,179.01,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mostly Agree,,4.204,8.584,9.568999999999999,4.0,5.54,5.54,8.038,1.0,,no,no,no,yes,no,no,no,no,no,no,no,yes,,toacknowledgexamisdone,,,,
978,2020-02-02 11:04:43,2020-02-02 11:13:26,IP Address,54,523,False,2020-02-02 15:13:29,R_2dTtYLPesCR1WO2,,anonymous,EN,0.0,0.0,1.374,0.0,,,,,482bbd049c5e629342f9eebb15cfc1493cd95feda0cac884d7d4d711155c86112b85bcaeadd625c87630fe339327caa5f901e63d0e78105e117ef8c05611b22e,2.1919999999999997,20.072,33.442,3.0,Neither Agree nor Disagree,Disagree,39.793,47.146,48.354,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.863,0.0,"When human is trying to learn new things, the small parts in the brain start to make connections. When the connections get stronger, people become smarter. These connections can be made and improve through practice.",6.672999999999999,229.09900000000002,237.352,9.0,0.0,0.0,9.232000000000001,0.0,0.0,0.0,7.665,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,yes,no,no,no,no,yes,no,yes,yes,no,,toacknowledgexamisdone,,yes,,yes
979,2020-02-02 14:47:57,2020-02-02 15:15:05,IP Address,100,1627,True,2020-02-02 15:15:06,R_23RFECVuPJTZRcd,,anonymous,EN,,,,,0.0,0.0,20.4,0.0,4a5ac2c5ea39f95a74e302c2e6f2124e74e9b1485ed8e4e3525bc5c0b467be3ad7f6612e847eaed01e4a2e5be3055b4f6b92a285e472b61d25d348964c38a16f,2.115,88.946,89.26899999999999,4.0,Neither Agree nor Disagree,Somewhat Agree,37.084,38.128,40.006,2.0,0.0,0.0,8.751,0.0,0.0,0.0,5.687,0.0,remind me some strategy of study for exam,remind me some strategy of study for exam,stop asking for my thoughts,stop asking for my thoughts,Mostly Agree,9.895,58.803000000000004,77.175,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,write fast and double check at the end,10.212,10.212,63.347,1.0,I think it's has it meaning,"somehow makes me relax, by understanding our teaching team is really trying to let students relax","I don't really know what to answer, the questions that need me to type down it pretty simple(?). Too simple to know how to really answer it. I do prefer more practice problems and some multiple choice survey questions.",,Slightly Agree,29.249000000000002,211.68400000000003,292.013,7.0,0.0,0.0,39.195,0.0,"People's abilities can be trained by practice. From scientific research, the results show that if human being keep practice one thing that they use to be bad with, the skills improve.",17.225,43.36,178.49099999999999,2.0,0.0,0.0,152.576,0.0,1.431,3.237,32.705999999999996,2.0,"If you always stay in your comfort zone, your brain will stack. You brain can only functions the topics you can do, without any challenge. If that's the case, your brain will stop growth, and you wouldn't be able to become smarter, even with the topics you are doing well. Learning from the mistake, it helps you keep develop your brain, and give you the opportunity to solve things in multiple ways.",5.976,247.864,251.495,10.0,7.731,7.731,8.117,1.0,2.335,2.537,3.054,2.0,good strategies are something that I need to developed.,Challenge myself with the questions that I may understand parts of them but can not really solve it.,15.446,99.779,100.321,5.0,Too long,It does remind me that always challenge myself.,"Three paragraphs on the same topic is too long, the first two paragraphs give enough idea that the researchers want to present.",Remind me to challenge myself.,Somewhat Disagree,3.514,135.317,136.474,3.0,Slightly Disagree,,9.123,26.845,27.344,2.0,0.0,0.0,7.0760000000000005,0.0,,no,yes,no,no,no,no,no,yes,no,yes,no,yes,,toacknowledgexamisdone,,yes,,yes
981,2020-02-02 15:05:11,2020-02-02 15:20:36,IP Address,100,925,True,2020-02-02 15:20:37,R_33Ee7Ajx2sVQKz4,,anonymous,EN,,,,,0.0,0.0,1.224,0.0,e9019bd1b9fa3b65831b84ae96e025c4301af6afe8754acfe925e43e807a1fbf9302c914b0142e2facce4c9afd369fe4d1002f3925a0fdcdedb74c202d8532d0,33.972,51.873999999999995,56.496,3.0,Somewhat Agree,Somewhat Agree,17.615,18.583,19.347,2.0,0.0,0.0,1.8259999999999998,0.0,1.7790000000000001,1.7790000000000001,1.993,1.0,not that useful,not that much,I could spend more time practcing past exams,,Slightly Disagree,1.256,130.423,131.501,21.0,"Past midterms,Prepare exercises on PCRS,Perform exercises on PCRS,Videos on PCRS,Worksheets from Rehearse/Lecture",,past exam practice can help me review the key points of this course. Also pcrs can help me solve some code issues,I reflect on PCRS and lecture handout while I am having issues.,"In the upcoming midterm, I am going to study for three hours every day in the library.",1.9609999999999999,368.814,371.56,44.0,not that useful,I won't help me that much,I could do more past test practices,,Slightly disagree,1.671,209.393,211.83900000000003,17.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.982,0.0,not that helpful,not that much,I could spend more time practicing past exams,,Slightly disagree,1.024,33.936,72.91,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Disagree,,2.068,3.725,3.935,2.0,1.054,1.054,37.867,1.0,,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes,,toacknowledgexamisdone,,,yes,yes
